time,pressure (Pa),loading (g/g)
0 days 08:17:00,9.725229951857173,1.841234084350742
0 days 08:17:05,9.769064242006346,1.8412467563944386
0 days 08:17:10,9.725229951857173,1.8412974445692245
0 days 08:17:15,9.769064242006346,1.8413227886566175
0 days 08:17:20,9.725229951857173,1.8413481327440109
0 days 08:17:25,9.659478516577543,1.8413227886566175
0 days 08:17:30,9.725229951857173,1.8413037805910726
0 days 08:17:35,9.812898532127587,1.841284772525528
0 days 08:17:40,9.790981387066967,1.8412911085473764
0 days 08:17:45,9.83481567717425,1.8413101166129209
0 days 08:17:50,9.856732822206945,1.8413227886566175
0 days 08:17:55,9.725229951857173,1.8413227886566175
0 days 08:18:00,9.637561371475012,1.8413354607003138
0 days 08:18:05,9.681395661680073,1.8413354607003138
0 days 08:18:10,9.637561371475012,1.8413227886566175
0 days 08:18:15,9.725229951857173,1.841284772525528
0 days 08:18:20,9.769064242006346,1.841259428438135
0 days 08:18:25,9.725229951857173,1.841259428438135
0 days 08:18:30,9.856732822220913,1.841259428438135
0 days 08:18:35,9.725229951857173,1.841284772525528
0 days 08:18:40,9.681395661680073,1.8413101166129209
0 days 08:18:45,9.637561371475012,1.8413227886566175
0 days 08:18:50,9.725229951857173,1.8413354607003138
0 days 08:18:55,9.703312806768624,1.8413227886566175
0 days 08:19:00,9.637561371475012,1.8412911085473764
0 days 08:19:05,9.769064242006346,1.841259428438135
0 days 08:19:10,9.659478516577543,1.841259428438135
0 days 08:19:15,9.769064241950492,1.841259428438135
0 days 08:19:20,9.681395661666093,1.8412657644599835
0 days 08:19:25,9.725229951857173,1.8412721004818315
0 days 08:19:30,9.637561371475012,1.841259428438135
0 days 08:19:35,9.681395661680073,1.841259428438135
0 days 08:19:40,9.681395661680073,1.8412467563944386
0 days 08:19:45,9.725229951857173,1.841234084350742
0 days 08:19:50,9.769064242006346,1.841234084350742
0 days 08:19:55,9.725229951857173,1.841234084350742
0 days 08:20:00,9.725229951857173,1.8412214123070456
0 days 08:20:05,9.681395661680073,1.8412214123070456
0 days 08:20:10,9.725229951857173,1.8412404203725905
0 days 08:20:15,9.812898532127587,1.8412657644599835
0 days 08:20:20,9.812898532127587,1.8412974445692245
0 days 08:20:25,9.81289853207174,1.8413101166129209
0 days 08:20:30,9.725229951857173,1.8413227886566175
0 days 08:20:35,9.703312806740678,1.8413481327440109
0 days 08:20:40,9.725229951857173,1.8413608047877073
0 days 08:20:45,9.681395661680073,1.8413734768314038
0 days 08:20:50,9.725229951857173,1.8413608047877073
0 days 08:20:55,9.769064242006346,1.8413354607003138
0 days 08:21:00,9.769064242006346,1.8413227886566175
0 days 08:21:05,9.681395661680073,1.8413227886566175
0 days 08:21:10,9.681395661680073,1.8413101166129209
0 days 08:21:15,9.681395661680073,1.8413101166129209
0 days 08:21:20,9.681395661680073,1.8413227886566175
0 days 08:21:25,9.769064242006346,1.8413481327440109
0 days 08:21:30,9.812898532127587,1.8413861488751002
0 days 08:21:35,9.812898532127587,1.8414114929624934
0 days 08:21:40,9.76906424199238,1.8414368370498864
0 days 08:21:45,9.769064242006346,1.8414558451154313
0 days 08:21:50,9.747147096931759,1.8414621811372793
0 days 08:21:55,9.637561371475012,1.8414495090935827
0 days 08:22:00,9.703312806768624,1.8414051569406453
0 days 08:22:05,9.747147096931759,1.8413608047877073
0 days 08:22:10,9.725229951857173,1.8413354607003138
0 days 08:22:15,9.067715596264415,1.8412974445692245
0 days 08:22:20,7.314343950489302,1.8409426273457221
0 days 08:22:25,5.648640845188769,1.8396247348012849
0 days 08:22:30,4.9034578637616475,1.8347586700218237
0 days 08:22:35,4.0706062865359325,1.8273201803719712
0 days 08:22:40,3.0624175213412945,1.8139131581410606
0 days 08:22:45,2.098063036071944,1.7963243614903004
0 days 08:22:50,1.3967143107515048,1.7701565912570016
0 days 08:22:55,0.8049513179157302,1.7418789257482337
0 days 08:23:00,0.4542769494399255,1.708842907831425
0 days 08:23:05,0.6851128242582807,1.6656882630229506
0 days 08:23:10,0.6503413701222036,1.6329627101767061
0 days 08:23:15,0.6275153886062512,1.5925832429377682
0 days 08:23:20,0.6042036693435381,1.5555175151254688
0 days 08:23:25,0.5756258177592035,1.5235206047917738
0 days 08:23:30,0.5644061144880189,1.4879248340482691
0 days 08:23:35,0.5508970063153809,1.4576513216573002
0 days 08:23:40,0.5393420443328069,1.426554126426058
0 days 08:23:45,0.5296308864496764,1.3992585443037695
0 days 08:23:50,0.521671958972608,1.3703662846757205
0 days 08:23:55,0.5208826741672623,1.3455164069868588
0 days 08:24:00,0.5068780124317097,1.3197034539770622
0 days 08:24:05,0.4962463411394463,1.2968177430611607
0 days 08:24:10,0.4895297477597036,1.272373370770587
0 days 08:24:15,0.49250360344106064,1.248841385626163
0 days 08:24:20,0.4895297477597036,1.2289589490663342
0 days 08:24:25,0.480716039918047,1.2091335367031402
0 days 08:24:30,0.4836357985755274,1.1899037103936823
0 days 08:24:35,0.46850176254499926,1.1691849189498835
0 days 08:24:40,0.46779077886871084,1.153091423455313
0 days 08:24:45,0.46708355124964573,1.1321001830720396
0 days 08:24:50,0.45936846915316054,1.1141185530666877
0 days 08:24:55,0.46496614527185304,1.0984495710359496
0 days 08:25:00,0.4552135680099547,1.0805186292053839
0 days 08:25:05,0.4593679425772968,1.065248816551086
0 days 08:25:10,0.456594168126789,1.0482175898229729
0 days 08:25:15,0.456594168126789,1.033277250304784
0 days 08:25:20,0.44769454922092466,1.0170443623295515
0 days 08:25:25,0.44905234517554987,1.0031811465255664
0 days 08:25:30,0.45178030360595783,0.987670565041035
0 days 08:25:35,0.4483729332260196,0.9740101019361941
0 days 08:25:40,0.4449912615746982,0.9591711387675774
0 days 08:25:45,0.4436457450926962,0.9464357348525824
0 days 08:25:50,0.4389683956504986,0.9321923577377018
0 days 08:25:55,0.4389704084185817,0.9196216903907611
0 days 08:26:00,0.43930097635262894,0.907285455852206
0 days 08:26:05,0.4403078018761273,0.8940114900801089
0 days 08:26:10,0.43041232634481175,0.8836077422052719
0 days 08:26:15,0.4336832066083667,0.8693643650903916
0 days 08:26:20,0.4320457854536647,0.8579341816761369
0 days 08:26:25,0.4323718822198001,0.8466940789173303
0 days 08:26:30,0.42781339298528637,0.834757013755215
0 days 08:26:35,0.4336832066083667,0.8239224163946967
0 days 08:26:40,0.42781339298528637,0.8120993996258505
0 days 08:26:45,0.4297611165829674,0.8016449635762275
0 days 08:26:50,0.4265198171143838,0.7905062371669926
0 days 08:26:55,0.4226625104923029,0.7803939462971754
0 days 08:27:00,0.4207469585587204,0.7693439241938163
0 days 08:27:05,0.4271661153871329,0.7595611064601083
0 days 08:27:10,0.4363177986531203,0.7491193424541819
0 days 08:27:15,0.4175736447702489,0.7396406537691904
0 days 08:27:20,0.41820638705163937,0.7292495779380499
0 days 08:27:25,0.4210666992747178,0.7205692280059386
0 days 08:27:30,0.4188405682357785,0.7111158834083401
0 days 08:27:35,0.420110853989319,0.7013077215872392
0 days 08:27:40,0.4201103724146613,0.6934763985827943
0 days 08:27:45,0.4188400881172618,0.6828635619869649
0 days 08:27:50,0.41318822362306223,0.6743226045355155
0 days 08:27:55,0.4137972444684068,0.6661301282857197
0 days 08:28:00,0.4144242644310998,0.6578045955771108
0 days 08:28:05,0.4245867834426699,0.6486933961593181
0 days 08:28:10,0.41505223450706513,0.6397215892221872
0 days 08:28:15,0.41192187089570637,0.631978970523618
0 days 08:28:20,0.4112986370327123,0.6232479324167205
0 days 08:28:25,0.40943458742368893,0.6155179857618477
0 days 08:28:30,0.4175736447702489,0.6070277164851843
0 days 08:28:35,0.41505223450706513,0.5997032752285999
0 days 08:28:40,0.4112986370327123,0.59145377478217
0 days 08:28:45,0.4100549967222877,0.5841293335255856
0 days 08:28:50,0.40943458742368893,0.5760952578219966
0 days 08:28:55,0.41254652203859166,0.5690686095922802
0 days 08:29:00,0.40604012429868946,0.5621370016902878
0 days 08:29:05,0.40269434408468535,0.554432399122808
0 days 08:29:10,0.4069623227767054,0.54835615417033
0 days 08:29:15,0.40573179415138116,0.5408543043019944
0 days 08:29:20,0.40573179415138116,0.5336439114386788
0 days 08:29:25,0.4137972444684068,0.5270924648475817
0 days 08:29:30,0.40450498626739884,0.519907416071659
0 days 08:29:35,0.4088151167989601,0.5135460501360095
0 days 08:29:40,0.40450498626739884,0.5067411626709821
0 days 08:29:45,0.4069623227767054,0.5005318612596908
0 days 08:29:50,0.4051179258206735,0.4937649899257532
0 days 08:29:55,0.400240297390831,0.4877457691699096
0 days 08:30:00,0.4088151167989601,0.48132104301577744
0 days 08:30:05,0.4020624877559707,0.47483295664316305
0 days 08:30:10,0.396926610532557,0.4697007789460754
0 days 08:30:15,0.40482537724089057,0.4633837651633638
0 days 08:30:20,0.4005527189932129,0.45778272184950514
0 days 08:30:25,0.3984263653926653,0.45241611134403187
0 days 08:30:30,0.3984263653926653,0.44696713255453124
0 days 08:30:35,0.40328188787439034,0.44099859997347407
0 days 08:30:40,0.400240297390831,0.43510609965459557
0 days 08:30:45,0.400240297390831,0.4300372821759904
0 days 08:30:50,0.39903009410958235,0.4243095184251666
0 days 08:30:55,0.3978235501120354,0.419228028902865
0 days 08:31:00,0.3948231269555316,0.41366500172009596
0 days 08:31:05,0.39542139574329627,0.4088496251154211
0 days 08:31:10,0.390069448190603,0.4034259904133137
0 days 08:31:15,0.3930337461689726,0.3986232858523353
0 days 08:31:20,0.3978235501120354,0.39333904363088945
0 days 08:31:25,0.3957264268244508,0.38878977994384123
0 days 08:31:30,0.3966211089818874,0.3841708200164625
0 days 08:31:35,0.397827654362496,0.3790956665160091
0 days 08:31:40,0.3966206543336434,0.37509130070791086
0 days 08:31:45,0.3924462875730673,0.3696613299839551
0 days 08:31:50,0.39812587049762665,0.3653971872800787
0 days 08:31:55,0.39602057107810373,0.3610760203795679
0 days 08:32:00,0.40328188787439034,0.356805541653843
0 days 08:32:05,0.3924390898741892,0.3521295575298297
0 days 08:32:10,0.39184533328918586,0.3476183099738714
0 days 08:32:15,0.39362930353686626,0.3435252398598975
0 days 08:32:20,0.3877141149817996,0.33903933639133216
0 days 08:32:25,0.38888999843900046,0.3350476426269306
0 days 08:32:30,0.39125247505269867,0.3307898359449024
0 days 08:32:35,0.39066051380555694,0.3269121905737694
0 days 08:32:40,0.38947927685275907,0.3226670559354375
0 days 08:32:45,0.3942257633432404,0.31848528151558847
0 days 08:32:50,0.38947927685275907,0.3148864211057788
0 days 08:32:55,0.38859669591727936,0.3112242004774865
0 days 08:33:00,0.3842095163837289,0.3076063320021321
0 days 08:33:05,0.3883020567104,0.3036526543688203
0 days 08:33:10,0.38888999843900046,0.30013616224303796
0 days 08:33:15,0.390069448190603,0.2967653986197655
0 days 08:33:20,0.39066051380555694,0.29297645755450813
0 days 08:33:25,0.38595695301826266,0.28960569393123586
0 days 08:33:30,0.38537300384967293,0.2859181292155506
0 days 08:33:35,0.38478993819105667,0.28272477420402936
0 days 08:33:40,0.38712750724252015,0.2791385858379164
0 days 08:33:45,0.39362930353686626,0.27595790287009164
0 days 08:33:50,0.38362645205882595,0.2724857628972471
0 days 08:33:55,0.38246648395187743,0.2694824885411735
0 days 08:34:00,0.38830161159832904,0.2660990528742046
0 days 08:34:05,0.3813100232327818,0.26277897742571826
0 days 08:34:10,0.3830618361758476,0.26015586438054017
0 days 08:34:15,0.3906676788836508,0.2569688453908671
0 days 08:34:20,0.3842077547056809,0.2538325145759803
0 days 08:34:25,0.38102680524344656,0.25101298485350604
0 days 08:34:30,0.3865488765723407,0.24823780728396988
0 days 08:34:35,0.38595695301826266,0.24519651679680665
0 days 08:34:40,0.38595695301826266,0.2425797397734768
0 days 08:34:45,0.38362645205882595,0.23991861059720923
0 days 08:34:50,0.3790075815691082,0.2370167125907078
0 days 08:34:55,0.38304602891778483,0.23444428772031564
0 days 08:35:00,0.38537300384967293,0.23169445423817245
0 days 08:35:05,0.38947927685275907,0.22919806162995943
0 days 08:35:10,0.3818878158324233,0.226473572235209
0 days 08:35:15,0.3801570592962529,0.2240532118891751
0 days 08:35:20,0.3790075815691082,0.22146811497508664
0 days 08:35:25,0.38478993819105667,0.21912378689123166
0 days 08:35:30,0.38304602891778483,0.2165640340645362
0 days 08:35:35,0.3795818853160832,0.21405496941262667
0 days 08:35:40,0.37729679841861946,0.2120908026396671
0 days 08:35:45,0.37901149169949605,0.20968945035917794
0 days 08:35:50,0.38304602891778483,0.20728809807868898
0 days 08:35:55,0.3761495015003254,0.20517186678137114
0 days 08:36:00,0.3821771498921504,0.20308097957144672
0 days 08:36:05,0.37615079504593796,0.20085703590270879
0 days 08:36:10,0.3801570592962529,0.1990639417196522
0 days 08:36:15,0.3790075815691082,0.19685900611645898
0 days 08:36:20,0.3767190426098518,0.19469208664435497
0 days 08:36:25,0.38595695301826266,0.19282929622096773
0 days 08:36:30,0.37387779174770003,0.19073840901104308
0 days 08:36:35,0.3818878158324233,0.18888829063135232
0 days 08:36:40,0.377861579510082,0.1868861077273033
0 days 08:36:45,0.377861579510082,0.18515003774088112
0 days 08:36:50,0.3818878158324233,0.18321121505531476
0 days 08:36:55,0.3761495015003254,0.18150048915628533
0 days 08:37:00,0.37530874212914433,0.17982144336649755
0 days 08:37:05,0.37728987857072016,0.17785094057168974
0 days 08:37:10,0.37530874212914433,0.1764126636121354
0 days 08:37:15,0.37843805095305233,0.17465124953832023
0 days 08:37:20,0.3787295467757882,0.17309258816364928
0 days 08:37:25,0.3813100232327818,0.17156560689821934
0 days 08:37:30,0.3781608673769687,0.16993091326136925
0 days 08:37:35,0.3744481854593377,0.16830889166821567
0 days 08:37:40,0.3761490703187946,0.16686427868681308
0 days 08:37:45,0.375579960390799,0.16545768183650017
0 days 08:37:50,0.3750117115211557,0.16396238068031163
0 days 08:37:55,0.3767190426098518,0.16261914404848116
0 days 08:38:00,0.375579960390799,0.16114918697968583
0 days 08:38:05,0.3744443224070482,0.15985663852264148
0 days 08:38:10,0.37843414673865955,0.15848805780341826
0 days 08:38:15,0.375579960390799,0.1571194770841948
0 days 08:38:20,0.37728987857072016,0.1559156329330261
0 days 08:38:25,0.37416620391921185,0.15473713286925012
0 days 08:38:30,0.3733138299633387,0.15359664893656427
0 days 08:38:35,0.3730305646336646,0.1523547886543059
0 days 08:38:40,0.37274730059988087,0.1513663692459781
0 days 08:38:45,0.37416620391921185,0.15004214067969232
0 days 08:38:50,0.3688178553938732,0.14898402503103364
0 days 08:38:55,0.3744443224070482,0.14798293357900913
0 days 08:39:00,0.375579960390799,0.14685512169001932
0 days 08:39:05,0.3721833375196291,0.14586670228169152
0 days 08:39:10,0.368259415392125,0.1447895785674879
0 days 08:39:15,0.3750117115211557,0.1438645193776425
0 days 08:39:20,0.37049656274398945,0.14283808383822502
0 days 08:39:25,0.3790075815691082,0.1419256966920759
0 days 08:39:30,0.3721833375196291,0.1409372772837481
0 days 08:39:35,0.3733121182442677,0.14010092239977812
0 days 08:39:40,0.38830161159832904,0.13915051912253953
0 days 08:39:45,0.3733121182442677,0.13831416423857
0 days 08:39:50,0.3716202277105617,0.13740177709242088
0 days 08:39:55,0.37387779174770003,0.13662878242693352
0 days 08:40:00,0.3721833375196291,0.1357670834555708
0 days 08:40:05,0.3795818853160832,0.13499408879008346
0 days 08:40:10,0.37049656274398945,0.13425277423383755
0 days 08:40:15,0.3738816489552141,0.13342909139356404
0 days 08:40:20,0.36686900946211676,0.1327257929684078
0 days 08:40:25,0.3632750998728317,0.1320161585214031
0 days 08:40:30,0.36659210516049623,0.13124316385591575
0 days 08:40:35,0.37359581150346455,0.13048284123412512
0 days 08:40:40,0.3744443224070482,0.12991259926778198
0 days 08:40:45,0.3721833375196291,0.1291776207333841
0 days 08:40:50,0.3716202277105617,0.1285313465048618
0 days 08:40:55,0.37049656274398945,0.12783438410155382
0 days 08:41:00,0.37728987857072016,0.1271627657856386
0 days 08:41:05,0.37274730059988087,0.12655450768820597
0 days 08:41:10,0.3671459124911779,0.12589556141598723
0 days 08:41:15,0.36548196787822695,0.12529997536225135
0 days 08:41:20,0.37274730059988087,0.12466637317742554
0 days 08:41:25,0.3679816725539065,0.1241531554077168
0 days 08:41:30,0.3741610570773742,0.12356390537582894
0 days 08:41:35,0.36993600501034224,0.12290495910361017
0 days 08:41:40,0.37218504406298436,0.12244242950868782
0 days 08:41:45,0.37359752452039247,0.12187218754234468
0 days 08:41:50,0.37303484070142834,0.12136530579448396
0 days 08:41:55,0.37387779174770003,0.1208647600684717
0 days 08:42:00,0.375579960390799,0.12038322240800417
0 days 08:42:05,0.36603577648146796,0.11986366861644741
0 days 08:42:10,0.3750117115211557,0.11938213095597988
0 days 08:42:15,0.3693762953956214,0.11887524920811916
0 days 08:42:20,0.3716202277105617,0.11836836746025867
0 days 08:42:25,0.3744443224070482,0.1179375179745773
0 days 08:42:30,0.37105796988170103,0.11745598031410977
0 days 08:42:35,0.3716202277105617,0.11701245878473192
0 days 08:42:40,0.3733121182442677,0.11654359316796087
0 days 08:42:45,0.37105796988170103,0.11612541572597598
0 days 08:42:50,0.36881743261663513,0.11569456624029462
0 days 08:42:55,0.37079511744911303,0.11531440492939897
0 days 08:43:00,0.3710583952272756,0.11489622748741408
0 days 08:43:05,0.37359581150346455,0.11446537800173294
0 days 08:43:10,0.37105796988170103,0.11413590486562344
0 days 08:43:15,0.3716202277105617,0.11367337527070065
0 days 08:43:20,0.36938688089077937,0.11329954998165369
0 days 08:43:25,0.37105796988170103,0.11294473275815121
0 days 08:43:30,0.3716202277105617,0.11258991553464875
0 days 08:43:35,0.36770224244276556,0.11219708218005685
0 days 08:43:40,0.368259415392125,0.11180424882546515
0 days 08:43:45,0.3693762953956214,0.11146210364565941
0 days 08:43:50,0.36881743261663513,0.11109461437846047
0 days 08:43:55,0.37049656274398945,0.11076514124235097
0 days 08:44:00,0.3671459124911779,0.11039765197515225
0 days 08:44:05,0.36993600501034224,0.11008085088273924
0 days 08:44:10,0.3696569976803123,0.10975771376847822
0 days 08:44:15,0.3674325010964379,0.10943457665421719
0 days 08:44:20,0.37274730059988087,0.10907975943071495
0 days 08:44:25,0.36798082891744527,0.1087819664038469
0 days 08:44:30,0.3665904242619296,0.10846516531143388
0 days 08:44:35,0.36855109779439427,0.10813569217532484
0 days 08:44:40,0.36993600501034224,0.10786324323584953
0 days 08:44:45,0.36881743261663513,0.10754644214343675
0 days 08:44:50,0.3716202277105617,0.10725498513841693
0 days 08:44:55,0.3721833375196291,0.10693818404600415
0 days 08:45:00,0.36993600501034224,0.10665939908468104
0 days 08:45:05,0.36881743261663513,0.10634259799226826
0 days 08:45:10,0.3665904242619296,0.10603846894355197
0 days 08:45:15,0.37049656274398945,0.10577235602592512
0 days 08:45:20,0.37105796988170103,0.10548089902090531
0 days 08:45:25,0.36881743261663513,0.10521478610327846
0 days 08:45:30,0.36881743261663513,0.10492332909825865
0 days 08:45:35,0.36993600501034224,0.10466988822432828
0 days 08:45:40,0.37105796988170103,0.10441644735039815
0 days 08:45:45,0.37190689837902113,0.10413132636722658
0 days 08:45:50,0.36686900946211676,0.10387788549329666
0 days 08:45:55,0.3721833375196291,0.10363078064121455
0 days 08:46:00,0.37078576681819636,0.1033646677235877
0 days 08:46:05,0.3674325010964379,0.10308588276226437
0 days 08:46:10,0.36881743261663513,0.10287045801942368
0 days 08:46:15,0.368259415392125,0.10260434510179683
0 days 08:46:20,0.3665904242619296,0.10235090422786648
0 days 08:46:25,0.3716202277105617,0.10211013539763282
0 days 08:46:30,0.36993600501034224,0.10185669452370247
0 days 08:46:35,0.36548196787822695,0.10162859773716529
0 days 08:46:40,0.3671459124911779,0.10137515686323516
0 days 08:46:45,0.37049656274398945,0.10115973212039447
0 days 08:46:50,0.36492899718253347,0.10090629124646411
0 days 08:46:55,0.368259415392125,0.10067819445992694
0 days 08:47:00,0.36603577648146796,0.1004374256296933
0 days 08:47:05,0.36770224244276556,0.10020932884315589
0 days 08:47:10,0.36631813925937967,0.10001924818770819
0 days 08:47:15,0.3663131003716988,0.09978481537932278
0 days 08:47:20,0.37106477543045147,0.09957572665833034
0 days 08:47:25,0.3721833375196291,0.09937297395918614
0 days 08:47:30,0.3665904242619296,0.09917022126004171
0 days 08:47:35,0.36603577648146796,0.09894212447350455
0 days 08:47:40,0.37049656274398945,0.0987140276869676
0 days 08:47:45,0.36770224244276556,0.09852394703151988
0 days 08:47:50,0.3716202277105617,0.0983085222886792
0 days 08:47:55,0.37105796988170103,0.09810576958953478
0 days 08:48:00,0.37049656274398945,0.0978903448466941
0 days 08:48:05,0.36881743261663513,0.09770026419124637
0 days 08:48:10,0.37049656274398945,0.09749751149210217
0 days 08:48:15,0.37105796988170103,0.09728208674926149
0 days 08:48:20,0.36993600501034224,0.09710467813751027
0 days 08:48:25,0.3674291316369242,0.09691459748206255
0 days 08:48:30,0.36714633335234753,0.09673718887031132
0 days 08:48:35,0.36548196787822695,0.09654077219301536
0 days 08:48:40,0.36603577648146796,0.09636969960311237
0 days 08:48:45,0.3663156198126495,0.09616061088211993
0 days 08:48:50,0.3733138299633387,0.09598320227036915
0 days 08:48:55,0.36437686312663425,0.09581212968046617
0 days 08:49:00,0.3693762953956214,0.09562204902501845
0 days 08:49:05,0.36993600501034224,0.09544464041326722
0 days 08:49:10,0.36993600501034224,0.09526723180151599
0 days 08:49:15,0.36881743261663513,0.09510249523346125
0 days 08:49:20,0.3671459124911779,0.09491241457801353
0 days 08:49:25,0.3733121182442677,0.09473500596626253
0 days 08:49:30,0.3733121182442677,0.09457026939820777
0 days 08:49:35,0.375579960390799,0.09439286078645655
0 days 08:49:40,0.3638293179456884,0.09425980432764323
0 days 08:49:45,0.36770224244276556,0.094082395715892
0 days 08:49:50,0.3668681683765538,0.0939239951696855
0 days 08:49:55,0.37274730059988087,0.09377193064532746
0 days 08:50:00,0.37105796988170103,0.09360719407727272
0 days 08:50:05,0.36492899718253347,0.09346780159661117
0 days 08:50:10,0.3767190426098518,0.09330306502855665
0 days 08:50:15,0.37049656274398945,0.09315100050419838
0 days 08:50:20,0.3671459124911779,0.09299893597984034
0 days 08:50:25,0.3693762953956214,0.09284687145548208
0 days 08:50:30,0.37049656274398945,0.09269480693112382
0 days 08:50:35,0.3621766680131498,0.09255541445046227
0 days 08:50:40,0.36993600501034224,0.09240334992610401
0 days 08:50:45,0.3665904242619296,0.09225128540174597
0 days 08:50:50,0.36437686312663425,0.0921118929210842
0 days 08:50:55,0.366605552441587,0.09198517248411912
0 days 08:51:00,0.3688178553938732,0.09184578000345757
0 days 08:51:05,0.3663131003716988,0.0917063875227958
0 days 08:51:10,0.37105796988170103,0.09156699504213424
0 days 08:51:15,0.36881912372655384,0.09142760256147246
0 days 08:51:20,0.36770898644428457,0.09128821008081091
0 days 08:51:25,0.36770224244276556,0.09117416168754232
0 days 08:51:30,0.3665904242619296,0.09104744125057704
0 days 08:51:35,0.3716202277105617,0.09092072081361197
0 days 08:51:40,0.3716202277105617,0.09079400037664712
0 days 08:51:45,0.3693762953956214,0.09067995198337854
0 days 08:51:50,0.36881743261663513,0.09052788745902027
0 days 08:51:55,0.37105796988170103,0.09041383906575169
0 days 08:52:00,0.36603577648146796,0.0902871186287864
0 days 08:52:05,0.36993600501034224,0.09014772614812484
0 days 08:52:10,0.37133995013180926,0.09004634979855275
0 days 08:52:15,0.3665971478716347,0.0899069573178912
0 days 08:52:20,0.3716202277105617,0.08980558096831887
0 days 08:52:25,0.36466547032490804,0.08969153257505029
0 days 08:52:30,0.36382598149973294,0.08959649224732642
0 days 08:52:35,0.3722042428554597,0.08949511589775433
0 days 08:52:40,0.3616286982070506,0.08941274761372696
0 days 08:52:45,0.3638255644447093,0.08931137126415485
0 days 08:52:50,0.375579960390799,0.0891846508271898
0 days 08:52:55,0.36770224244276556,0.08909594652131417
0 days 08:53:00,0.36993600501034224,0.08899457017174207
0 days 08:53:05,0.37387779174770003,0.08891853790956294
0 days 08:53:10,0.3665904242619296,0.08880448951629435
0 days 08:53:15,0.37049656274398945,0.08870311316672226
0 days 08:53:20,0.3671459124911779,0.08862708090454313
0 days 08:53:25,0.36798082891744527,0.08853204057681927
0 days 08:53:30,0.36965615020298187,0.08843700024909541
0 days 08:53:35,0.37274730059988087,0.08832295185582682
0 days 08:53:40,0.36853842400438,0.08825959163734418
0 days 08:53:45,0.37022901536772285,0.08817722335331725
0 days 08:53:50,0.36938010616223327,0.0880821830255934
0 days 08:53:55,0.37049656274398945,0.08800615076341427
0 days 08:54:00,0.36881743261663513,0.08791111043569041
0 days 08:54:05,0.3668807847275258,0.08783507817351129
0 days 08:54:10,0.3693762953956214,0.0877527098894839
0 days 08:54:15,0.368259415392125,0.08767667762730477
0 days 08:54:20,0.37274730059988087,0.08760064536512586
0 days 08:54:25,0.37274730059988087,0.08752461310294674
0 days 08:54:30,0.36548196787822695,0.0874485808407676
0 days 08:54:35,0.36770224244276556,0.087359876534892
0 days 08:54:40,0.36603577648146796,0.08728384427271287
0 days 08:54:45,0.36993600501034224,0.08720781201053396
0 days 08:54:50,0.36770224244276556,0.08713177974835483
0 days 08:54:55,0.37134420681994457,0.08707475555172042
0 days 08:55:00,0.3630011162289295,0.0869987232895413
0 days 08:55:05,0.3677060359385447,0.08692269102736239
0 days 08:55:10,0.3744443224070482,0.08686566683072798
0 days 08:55:15,0.3663131003716988,0.08678329854670061
0 days 08:55:20,0.3641137349828136,0.08671360230636972
0 days 08:55:25,0.36437686312663425,0.0866502420878873
0 days 08:55:30,0.36603577648146796,0.08657420982570817
0 days 08:55:35,0.3665904242619296,0.08651084960722552
0 days 08:55:40,0.37274730059988087,0.08643481734504661
0 days 08:55:45,0.3638255644447093,0.08638412917026045
0 days 08:55:50,0.3744443224070482,0.08630809690808132
0 days 08:55:55,0.36603577648146796,0.08625740873329538
0 days 08:56:00,0.3665904242619296,0.08619404851481273
0 days 08:56:05,0.37105796988170103,0.0861180162526336
0 days 08:56:10,0.3716202277105617,0.08606732807784767
0 days 08:56:15,0.368259415392125,0.08600396785936502
0 days 08:56:20,0.36770224244276556,0.08594060764088238
0 days 08:56:25,0.37021713263866124,0.0858835834442482
0 days 08:56:30,0.36659210516049623,0.08582022322576555
0 days 08:56:35,0.3652180417026374,0.08576953505097962
0 days 08:56:40,0.36881743261663513,0.08571251085434521
0 days 08:56:45,0.3671459124911779,0.08566182267955927
0 days 08:56:50,0.3665904242619296,0.08559846246107662
0 days 08:56:55,0.36770224244276556,0.08554777428629046
0 days 08:57:00,0.3665904242619296,0.08548441406780827
0 days 08:57:05,0.3616286982070506,0.0854337258930221
0 days 08:57:10,0.36881743261663513,0.08537036567453968
0 days 08:57:15,0.36548196787822695,0.08531967749975351
0 days 08:57:20,0.3716202277105617,0.08526898932496758
0 days 08:57:25,0.37105796988170103,0.08521830115018142
0 days 08:57:30,0.36603577648146796,0.08516761297539525
0 days 08:57:35,0.37728987857072016,0.08511692480060931
0 days 08:57:40,0.3652230654118429,0.0850725726476714
0 days 08:57:45,0.36965615020298187,0.08501554845103722
0 days 08:57:50,0.3671459124911779,0.08496486027625105
0 days 08:57:55,0.3679833598287755,0.08490783607961687
0 days 08:58:00,0.37105967126498574,0.08485714790483072
0 days 08:58:05,0.36965615020298187,0.08480645973004478
0 days 08:58:10,0.3721833375196291,0.08476210757710685
0 days 08:58:15,0.3632750998728317,0.08471141940232092
0 days 08:58:20,0.36437686312663425,0.08466073122753476
0 days 08:58:25,0.368259415392125,0.08461004305274882
0 days 08:58:30,0.36881743261663513,0.08455935487796266
0 days 08:58:35,0.36881743261663513,0.08450866670317672
0 days 08:58:40,0.36603577648146796,0.08445797852839056
0 days 08:58:45,0.3632750998728317,0.08441996239730111
0 days 08:58:50,0.36492899718253347,0.08436927422251495
0 days 08:58:55,0.3730476690027366,0.08433759411327373
